funding_total_usd_clean_log1p,capital_velocity_log1p,funding_round_A_usd_log1p,funding_round_B_usd_log1p,funding_round_C_usd_log1p,funding_round_D_usd_log1p,funding_round_E_usd_log1p,funding_round_F_usd_log1p,funding_round_G_usd_log1p,funding_round_H_usd_log1p,funding_seed_usd_log1p,funding_equity_crowdfunding_usd_log1p,funding_undisclosed_usd_log1p,funding_convertible_note_usd_log1p,funding_debt_financing_usd_log1p,funding_angel_usd_log1p,funding_grant_usd_log1p,funding_private_equity_usd_log1p,funding_post_ipo_equity_usd_log1p,funding_post_ipo_debt_usd_log1p,funding_secondary_market_usd_log1p,funding_product_crowdfunding_usd_log1p,funding_venture_unclassified_usd_log1p,industry_target_enc,region_id,region_group,derived_target
0.8111848014534285,0.8945218735387916,16.118095750958314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.322748510473815,0.6186723992491309,4,North America,1
0.16584460887328784,-3.128260405812667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4485687166701208,4,North America,0
0.42870216812233103,0.7787160478157986,15.894952224644102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4515744604908027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45761207334858645,4,North America,1
0.534416525334169,0.39492502244163286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357984246717037,4,North America,1
0.22933850626165742,0.29216861834335434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.17949565780433,0.4485687166701208,4,North America,1
0.3316892576237637,0.09200776647319099,15.607270193858982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4620672440091519,4,North America,0
0.6825298873709527,0.41830355463569474,16.012735246411598,15.76142084987672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47595881555135816,4,North America,1
-0.4338070632370151,-0.1872645352406875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097872932485206,0.0,0.0,11.487617913343598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6055362953368011,2,Europe,1
-0.6479348212188072,0.16945855170389912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2096463468646343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4327341607179669,4,North America,0
-0.4058973614268251,-0.12433723855184797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.524530013005734,0.4485687166701208,4,North America,0
0.9423001823452326,1.123229836964483,16.300417291085605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6186723992491309,4,North America,1
-0.48209132889869993,-0.4601384008872504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.206077645517674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5373013422578762,2,Europe,1
-3.4025578665406977,-3.128260405812667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5373013422578762,4,North America,0
0.2732618956284235,0.28931688205747064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.346139397261565,0.6186723992491309,4,North America,1
-0.2628572934013348,-0.19626676544614827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6186723992491309,4,North America,0
-0.48209132889869993,-0.20383030552441084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.206077645517674,0.4485687166701208,4,North America,0
0.45044507473589623,0.5132341960340682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.593382948040872,0.0,0.0,0.0,0.0,15.607270193858982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6167471847254576,4,North America,1
0.7322103673156078,0.6985517461957937,16.811242881518265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6186723992491309,4,North America,1
-0.4291747536363494,-0.2920238708658291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.42724224989237,0.6186723992491309,4,North America,0
0.7629901903957789,0.42769142444051966,0.0,16.185754392890075,16.02813275889387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.223984510276829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6167471847254576,4,North America,1
0.17863098050019494,-0.05809132912251914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.359089056379016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43867457586219283,2,Europe,1
-0.13589761879715317,0.2648177581609553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3835723344063775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5539159912860392,4,North America,0
0.06883172495951793,-0.2796317274038078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.508658238524095,0.4040862200457592,4,North America,1
0.49753392631284143,0.5828337966933594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4485687166701208,4,North America,1
0.18899732108499032,0.34601598173798803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.577171010622422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728769389647226,4,North America,0
0.2846711143169136,0.05024949943628336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32620506027642865,2,Europe,0
-0.428701503503835,-0.5623824045717595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3059189683891306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4263392517478751,2,Europe,1
-0.32230484562593253,-0.14137192775895763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3526412699175314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5201515357952718,1,East Asia,0
0.11145555138843012,0.2159273880600276,14.144815024531075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.815511557963774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728769389647226,4,North America,1
-0.2628572934013348,-0.7851510225723862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.122365377402328,0.4485687166701208,4,North America,0
0.06883172495951793,-0.13269401049306614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6186723992491309,4,North America,0
0.19331577850776488,0.07329911091959813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3456805677573913,0.0,0.0,0.0,0.0,14.914123179965662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43867457586219283,4,North America,1
0.3276679315423833,0.2567323895587891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5697799771777213,4,North America,1
-3.4025578665406977,-3.128260405812667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4263392517478751,4,North America,0
-3.4025578665406977,-3.128260405812667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4523996499270453,4,North America,0
-1.0582122694183662,-0.9329286659621628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0294799109312753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499505373816562,4,North America,0
0.4025256329364868,-3.128260405812667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.438101184178122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6186723992491309,2,Europe,1
0.5509239869822181,0.2538159344403251,16.52356082573315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3586151808292859,4,North America,0
-0.22941745089525512,-0.6066714814843864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3934312059113354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4263392517478751,4,North America,0
-0.8671659856167476,-0.5330015710996776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1133746709330696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4327341607179669,4,North America,0
0.6781043605612195,0.4507140866508262,15.520258832020865,16.380459992348886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.764774078180412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6186723992491309,4,North America,1
0.3315777748489637,0.24227829043643065,14.230470447634229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.374130910171997,0.0,13.55334417391716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4604732160225276,2,Europe,1
0.19579154734368545,0.025193746688060775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.039286283703994,0.5309570285264134,4,North America,0
-0.09701284403660142,0.38200727147046504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4515744604908027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4263392517478751,3,Latin America,0
1.1263198717185754,0.8702739536716854,0.0,16.357112630168974,16.454567959008102,16.6289775131429,16.860033043306743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.342336347937348,0.0,0.0,17.89339156996236,0.0,0.0,0.0,0.0,16.59820832370923,0.6259768659471703,4,North America,1
-0.2746638891213279,-0.4514423095350323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.073019760107966,0.5260473216022528,4,North America,0
0.7230654337214236,0.6311687306070294,15.424948670398354,16.118095750958314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4263392517478751,5,South Asia,1
-1.0555685951014901,-1.3781861595303042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.116139576577355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47595881555135816,4,North America,1
1.0382750847835396,0.779236005086242,15.274125813221904,16.715282495408125,17.541204009297314,16.951004817371683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9240735075185,0.47595881555135816,4,North America,1
0.56320456488272,0.3922874875699411,0.0,16.574887449563047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6167471847254576,2,Europe,1
0.8245403365783359,0.6292425691924316,15.424948670398354,15.894952224644102,15.894952224644102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.151395899257666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.648723960844016,0.5260473216022528,4,North America,1
-0.37723342806767624,-0.3042504459208517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3285203074497451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4735611780849207,2,Europe,0
0.2880664064653324,0.04382311392572607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4906681810076114,4,North America,0
-3.4025578665406977,-3.128260405812667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5841589749276636,4,North America,0
-0.48209132889869993,-0.7151666843090029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.206077645517674,0.6186723992491309,4,North America,0
0.3356441124642456,0.8172086197916953,0.0,15.623799493077952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44164191386023366,4,North America,1
0.20272719934950026,1.4970972845248753,15.068273812173887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45645354307566605,1,East Asia,0
0.6037391263533742,0.18499953123435037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.744301479226024,0.4485687166701208,2,Europe,0
0.06277410549075597,-0.34525838306848083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6186723992491309,4,North America,0
0.6963846674932314,0.5429585356975117,16.380459992348886,16.13789837629371,14.077875591662238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99416586199818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5309570285264134,4,North America,1
0.5663656861649023,-0.1588309830202491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.588099342704055,0.6535132646224244,4,North America,1
0.131605839652699,0.3845599917708342,14.77102238760702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4263392517478751,4,North America,1
-1.0994676714951803,-0.012413126825669706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0113632954853247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4327341607179669,2,Europe,0
-0.2861833970754426,-0.010225114605418525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.320953492344099,0.0,0.0,0.0,0.0,0.0,0.0,0.4327341607179669,2,Europe,1
-0.8671659856167476,-0.7252218053434509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1133746709330696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4327341607179669,3,Latin America,0
-3.4025578665406977,-3.128260405812667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4327341607179669,4,North America,0
0.49753392631284143,0.2006863574491354,0.0,0.0,15.789591722875162,14.845130332288226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.122365377402328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.220976332738882,0.6259768659471703,4,North America,1
-0.10430060743463582,0.01328905295695674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.448374161856034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4263392517478751,2,Europe,0
0.04949524786929985,0.03168154751033879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457296813471629,2,Europe,1
-3.4025578665406977,-3.128260405812667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5373013422578762,2,Europe,1
-1.1018324702334719,-1.4434608392198063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0103248339216988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533574282110768,4,North America,0
-3.4025578665406977,-3.128260405812667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39517398875081483,1,East Asia,0
-1.1988374192453461,-1.5211312957296086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9677267432685033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46257023221297927,4,North America,0
-0.2903607440387229,0.33063124778079517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5841589749276636,2,Europe,1
-0.16121535919381288,0.08672151288450296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2093844027741327,0.0,0.0,0.0,0.0,12.765691290604371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5373013422578762,3,Latin America,1
-0.04361976468380644,-0.4673232747044046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.038667709186004,0.5309570285264134,4,North America,0
0.0,-0.026052081817084793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.815511557963774,0.6186723992491309,4,North America,1
-0.1756117213498072,-0.24136784213097684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.487007879880162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5260473216022528,4,North America,0
0.9453874936546522,0.7514250400634429,17.034386422832473,17.72753358339242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.914123179965662,0.4485687166701208,1,East Asia,1
-0.18627053914838032,-0.11009502405207294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4123784459925999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728769389647226,2,Europe,0
0.26863582386012325,-0.04129753629933674,0.0,0.0,15.343738631892547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43867457586219283,2,Europe,1
0.8589007537473609,0.9264107206283908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.663322759412655,0.0,0.0,0.0,16.588099342704055,0.5309570285264134,4,North America,1
-0.30386253681487185,-0.5587281880471389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.695255355062795,0.6186723992491309,4,North America,1
-0.5140403209642637,-0.4760038019326198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.07254696717504,0.5260473216022528,4,North America,0
0.38122014551791494,0.3039815182112235,0.0,15.814284332078001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4485687166701208,4,North America,1
-1.155218547467796,-0.4642696315266431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.392745258631441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4327341607179669,4,North America,0
-3.4025578665406977,-3.128260405812667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3488459840244049,4,North America,1
0.5663656861649023,0.8563423876496576,16.52356082573315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4515744604908027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39517398875081483,2,Europe,1
0.1172921788943467,0.17945673870463616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4982968751693835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.351918331679464,0.0,0.3765070011206566,4,North America,1
-0.9359957566506975,-0.7198181139860865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456212233958792,5,South Asia,0
-0.758481549366719,-0.6800219323037578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577563253455358,3,Latin America,1
0.64580061180737,0.6152408011147837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.990262393084793,0.4485687166701208,5,South Asia,1
-0.162990463554887,-0.06871681426776634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.506265669993544,0.0,0.0,0.0,0.0,10.12667110305036,0.0,0.4263392517478751,4,North America,1
-0.09701284403660142,-0.0267158798971592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4515744604908027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5392102570041089,4,North America,1
0.1222217656902957,-3.128260405812667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31542504758665424,4,North America,0
0.5172580541559492,0.26310991881311396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.38285420068207,0.5309570285264134,2,Europe,0
0.536278031063951,0.4583565596889996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.671808704579888,0.6259768659471703,2,Europe,1
0.23467635377139703,0.1714036374751811,15.201805169084134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4751260616453455,4,North America,0
0.31441938526644764,0.016489217823612252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30974792277124397,2,Europe,0
0.8832439086076654,-3.128260405812667,15.687312888712007,17.338925601849205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68340951682656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.584847185762028,0.6186723992491309,4,North America,1
0.6731458100956739,-3.128260405812667,17.034386422832473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39517398875081483,1,East Asia,0
-3.4025578665406977,-3.128260405812667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4485687166701208,2,Europe,0
-3.4025578665406977,-3.128260405812667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4485687166701208,4,North America,0
-3.4025578665406977,-3.128260405812667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44825082195129967,4,North America,0
0.21982729586177285,0.18671868623115898,15.13974359382842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4485687166701208,2,Europe,0
0.5257150830516994,0.6970168555010408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.583200255572567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4564950929898298,4,North America,1
0.3356441124642456,0.24099554269206938,0.0,15.623799493077952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4485687166701208,4,North America,0
-0.4539103028678739,-0.04113901558475556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846255059834839,2,Europe,0
1.0048351801731434,0.4934972062122947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.420680753952364,0.0,0.0,0.0,0.0,0.0,0.568515832867897,2,Europe,1
-3.4025578665406977,-3.128260405812667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5309570285264134,1,East Asia,0
